WKT,nama,deskripsi
"POLYGON ((106.8234885 -6.1715564, 106.8232756 -6.1720417, 106.8232756 -6.1725964, 106.8232418 -6.1735298, 106.8231881 -6.1743084, 106.8231452 -6.1752044, 106.8231237 -6.1763137, 106.8231023 -6.1767831, 106.8230594 -6.1778071, 106.8230594 -6.1784257, 106.8230594 -6.1790657, 106.8230594 -6.1797057, 106.8231667 -6.1800684, 106.8237675 -6.1803884, 106.8245399 -6.180367, 106.8256987 -6.1803244, 106.826557 -6.180239, 106.8273724 -6.180239, 106.8284023 -6.1802604, 106.8291533 -6.1801964, 106.8300116 -6.1801324, 106.8309987 -6.1801537, 106.8310416 -6.1798124, 106.8309129 -6.179471, 106.8303335 -6.178895, 106.8306125 -6.1785111, 106.8302262 -6.1781911, 106.8299258 -6.1777217, 106.8299258 -6.1771884, 106.8299258 -6.1761644, 106.8299044 -6.1755244, 106.8299044 -6.1747564, 106.8298829 -6.1738391, 106.8297112 -6.1734551, 106.8291963 -6.1731778, 106.8290675 -6.1727938, 106.8291104 -6.1723244, 106.8292606 -6.1717911, 106.8289817 -6.1715778, 106.8285954 -6.1715778, 106.8279946 -6.1715564, 106.827308 -6.1715778, 106.8266213 -6.1715778, 106.8260205 -6.1715564, 106.8253553 -6.1715564, 106.8247545 -6.1715564, 106.8241108 -6.1715564, 106.8234885 -6.1715564))",Taman Monas,
