WKT,nama,deskripsi
"POLYGON ((106.8832908 -6.2989199, 106.8840633 -6.3017778, 106.8850503 -6.3033561, 106.8874536 -6.304977, 106.889771 -6.3054462, 106.8932472 -6.3062994, 106.8979679 -6.3077496, 106.9011865 -6.3102663, 106.9027744 -6.3111621, 106.9043193 -6.3111621, 106.9040189 -6.3097545, 106.9047056 -6.3092426, 106.9050489 -6.3088587, 106.9041906 -6.3079203, 106.9050918 -6.3073657, 106.9051347 -6.306342, 106.9055639 -6.3047637, 106.9058214 -6.3032281, 106.9059072 -6.2995597, 106.9035039 -6.2995597, 106.8950496 -6.2995597, 106.8908868 -6.2996024, 106.8832908 -6.2989199))",Taman Mini,
