WKT,nama,deskripsi
"POLYGON ((106.7982475 -6.2147454, 106.7984191 -6.2184571, 106.7982475 -6.2205049, 106.8001786 -6.2213582, 106.8026248 -6.2222968, 106.8038265 -6.2235766, 106.8048135 -6.2245579, 106.806573 -6.223406, 106.8087617 -6.2221688, 106.8082038 -6.2210596, 106.8082467 -6.21594, 106.8067447 -6.2159827, 106.806101 -6.2155987, 106.8062297 -6.2144895, 106.8061868 -6.2135082, 106.806101 -6.2127403, 106.7982475 -6.2147454))",GBK,
