WKT,nama,deskripsi
"POLYGON ((106.7317868 -6.4489293, 106.7386532 -6.4468824, 106.7516995 -6.4485882, 106.7606259 -6.4475647, 106.7650891 -6.4448355, 106.7753888 -6.4444943, 106.7795086 -6.4462001, 106.7850018 -6.4489293, 106.7860318 -6.4434709, 106.7891217 -6.4397182, 106.7928982 -6.4427886, 106.799078 -6.4417651, 106.799078 -6.4523408, 106.8035412 -6.448247, 106.8083477 -6.4380124, 106.8179608 -6.4093543, 106.8210507 -6.4134484, 106.8200207 -6.4175425, 106.8268872 -6.4192484, 106.8303204 -6.42266, 106.8268872 -6.4298245, 106.8262005 -6.4397182, 106.8292904 -6.4451766, 106.8344403 -6.4431297, 106.8344403 -6.4322127, 106.8440533 -6.4366477, 106.8529797 -6.4366477, 106.8570996 -6.4294834, 106.852293 -6.4441532, 106.8550396 -6.4581403, 106.8581295 -6.4629163, 106.8629361 -6.45507, 106.8701458 -6.4444943, 106.876669 -6.4434709, 106.8842221 -6.4342596, 106.8938351 -6.4346008, 106.8962384 -6.4291422, 106.896925 -6.4240247, 106.8982983 -6.4158366, 106.8986416 -6.4004836, 106.8955517 -6.3905893, 106.8962384 -6.3752355, 106.894921 -6.370663, 106.8893849 -6.3686158, 106.8833766 -6.3701513, 106.8838057 -6.3654597, 106.8778298 -6.3638283, 106.8797589 -6.3595401, 106.8716755 -6.3608094, 106.8741787 -6.356353, 106.8707096 -6.3529305, 106.8618331 -6.3566734, 106.8591595 -6.3523746, 106.8562916 -6.3497638, 106.8543062 -6.3445923, 106.852041 -6.3384436, 106.8457699 -6.3380434, 106.8462122 -6.3421718, 106.8380798 -6.3416174, 106.8389836 -6.346517, 106.8395341 -6.3517459, 106.8354487 -6.3521625, 106.8303204 -6.357834, 106.8225228 -6.3559059, 106.8157851 -6.3568015, 106.8104206 -6.3643507, 106.8033825 -6.3635831, 106.800035 -6.3652464, 106.7934046 -6.363423, 106.7934266 -6.3541994, 106.7925549 -6.3465739, 106.7972301 -6.3454103, 106.801138 -6.3414556, 106.7998118 -6.3347071, 106.8043289 -6.3261687, 106.808704 -6.3150439, 106.7922116 -6.3155221, 106.7795216 -6.3170913, 106.777792 -6.3301952, 106.7716122 -6.3383846, 106.7733288 -6.3462327, 106.7719555 -6.3520334, 106.7698956 -6.3557867, 106.7602826 -6.3581752, 106.7595959 -6.3615873, 106.7455197 -6.3605637, 106.7324734 -6.3602225, 106.7317868 -6.3667054, 106.725607 -6.3667054, 106.725607 -6.3789887, 106.7276669 -6.384789, 106.7324734 -6.3885421, 106.7328167 -6.3960483, 106.7345333 -6.4042366, 106.7379666 -6.4069661, 106.7407131 -6.4069661, 106.7424298 -6.4045778, 106.755476 -6.4079896, 106.7523861 -6.4223189, 106.7520428 -6.4294834, 106.7479229 -6.4383535, 106.7420864 -6.4400593, 106.7317868 -6.4489293))",Depok,
