WKT,nama,deskripsi
"POLYGON ((110.0054337 -7.8889881, 110.1317765 -7.9461165, 110.2938248 -8.0168358, 110.3336492 -8.0263551, 110.3432633 -8.0521909, 110.417421 -8.083464, 110.6124283 -8.1466825, 110.7415177 -8.1990173, 110.8060613 -8.1983401, 110.8239152 -8.2024154, 110.8349015 -8.1881431, 110.8211686 -8.1528, 110.7827164 -8.1636751, 110.7937027 -8.1120155, 110.7689835 -8.0528708, 110.7535338 -8.0282237, 110.7559376 -8.0103756, 110.7648636 -7.9916774, 110.7714732 -7.9445826, 110.7734687 -7.9305983, 110.7699711 -7.9179742, 110.7719023 -7.9008872, 110.77761 -7.8951918, 110.7771378 -7.8894964, 110.7755066 -7.8801461, 110.7845189 -7.8713461, 110.7822014 -7.8635663, 110.7858063 -7.8585497, 110.7875228 -7.8519177, 110.7834029 -7.8466463, 110.783403 -7.8345727, 110.7872922 -7.822525, 110.7829416 -7.8172798, 110.7769871 -7.8135916, 110.7719446 -7.8089361, 110.7652929 -7.8105093, 110.7622889 -7.8156962, 110.7645205 -7.820628, 110.7607437 -7.8264098, 110.7544992 -7.8240077, 110.7468816 -7.8188846, 110.7426328 -7.8133999, 110.7410018 -7.8058319, 110.7295006 -7.8008998, 110.7222916 -7.7937566, 110.7140521 -7.7943521, 110.7092457 -7.8058323, 110.6934528 -7.8063425, 110.6783463 -7.8046413, 110.6699243 -7.8030032, 110.671802 -7.8000045, 110.6714375 -7.7953678, 110.6762017 -7.7915366, 110.6733706 -7.7872758, 110.6690818 -7.7875982, 110.6653106 -7.7930051, 110.6584547 -7.8051789, 110.6468033 -7.7948314, 110.6420397 -7.7993068, 110.6304525 -7.8014542, 110.625131 -7.8023472, 110.6186079 -7.7986905, 110.616548 -7.8022615, 110.6124283 -7.7991989, 110.6059778 -7.7968875, 110.5995273 -7.8000183, 110.6003592 -7.8062799, 110.5919212 -7.8060787, 110.5841699 -7.8085985, 110.5888703 -7.8050724, 110.5845382 -7.8034623, 110.5765605 -7.8070447, 110.5763981 -7.8033248, 110.5795066 -7.8013275, 110.5843504 -7.797333, 110.5837387 -7.7913848, 110.5708425 -7.7869712, 110.5651563 -7.7828975, 110.5594701 -7.7835859, 110.554578 -7.7870196, 110.5516599 -7.7918459, 110.5430769 -7.7940143, 110.5362106 -7.7963095, 110.5327774 -7.7981785, 110.5308459 -7.7939905, 110.5247946 -7.7860607, 110.5221766 -7.7839135, 110.5181854 -7.7838072, 110.5132929 -7.7795127, 110.5090872 -7.7731771, 110.5078856 -7.7693503, 110.5053107 -7.7696055, 110.4888321 -7.7638222, 110.4930375 -7.7544657, 110.4917496 -7.7437485, 110.4836811 -7.706665, 110.4723526 -7.6573338, 110.4684683 -7.6409466, 110.4687039 -7.6296632, 110.468253 -7.6170187, 110.4636824 -7.6043741, 110.4598196 -7.583742, 110.4604204 -7.5702569, 110.4562148 -7.5567717, 110.4455735 -7.5436714, 110.4346256 -7.5494354, 110.4291708 -7.552136, 110.4196341 -7.5582177, 110.4108599 -7.5697001, 110.4029238 -7.5783705, 110.3987241 -7.586182, 110.3910105 -7.5915951, 110.3913759 -7.5956153, 110.3838664 -7.5982103, 110.375026 -7.6054417, 110.3655834 -7.6144595, 110.3542496 -7.622966, 110.3484111 -7.6236614, 110.3411992 -7.6284401, 110.3315818 -7.6373169, 110.3247064 -7.6435011, 110.3185082 -7.6477026, 110.3122914 -7.6513419, 110.3032905 -7.6558981, 110.3003945 -7.662969, 110.2932282 -7.670986, 110.2871343 -7.6808955, 110.2824988 -7.6891463, 110.2718522 -7.7063286, 110.2651841 -7.6911009, 110.2605761 -7.6850595, 110.2637197 -7.680462, 110.2652003 -7.6733086, 110.2667881 -7.6644459, 110.2672171 -7.6603308, 110.2632689 -7.6609473, 110.2663587 -7.6506119, 110.2629254 -7.6455934, 110.2560593 -7.642362, 110.2527978 -7.6425747, 110.2488496 -7.6468707, 110.2395798 -7.6537612, 110.2320267 -7.6498479, 110.2202055 -7.6489318, 110.2125043 -7.6476753, 110.2053414 -7.6512869, 110.1971955 -7.6483018, 110.1918901 -7.6450536, 110.1860858 -7.6460429, 110.1765372 -7.6473405, 110.1684261 -7.6478934, 110.1618171 -7.6469571, 110.1561524 -7.6450842, 110.1451232 -7.6491462, 110.1440505 -7.6447015, 110.1398449 -7.6473812, 110.1362401 -7.6527404, 110.1310903 -7.6552923, 110.1290304 -7.6590352, 110.1214768 -7.6665207, 110.1184297 -7.6687003, 110.1215624 -7.674963, 110.1250813 -7.6793223, 110.1293727 -7.6832776, 110.1372693 -7.6905077, 110.136583 -7.6954413, 110.1328654 -7.6969286, 110.1318944 -7.7007975, 110.1347588 -7.703772, 110.1349945 -7.7104015, 110.1334059 -7.7168561, 110.1336619 -7.7222805, 110.1321139 -7.7256448, 110.1317643 -7.7337343, 110.1324384 -7.740388, 110.1289799 -7.7414481, 110.1282427 -7.7476511, 110.1253946 -7.7518925, 110.1190113 -7.7576541, 110.1131105 -7.7657757, 110.1143551 -7.7704532, 110.1113506 -7.7777677, 110.1019074 -7.7781094, 110.0940532 -7.7851405, 110.0896319 -7.7914912, 110.0845658 -7.7994306, 110.0799264 -7.8064655, 110.0733939 -7.8110113, 110.0671949 -7.8126196, 110.0630365 -7.8144755, 110.0622724 -7.8181874, 110.0593707 -7.8242509, 110.0590599 -7.8309361, 110.0584379 -7.841586, 110.0503266 -7.8451997, 110.0505831 -7.8503868, 110.0469757 -7.8553194, 110.042706 -7.8619404, 110.0428993 -7.8716223, 110.0419124 -7.8848643, 110.0365053 -7.8841416, 110.0335013 -7.8864798, 110.0304972 -7.8942591, 110.0239741 -7.8900085, 110.0177942 -7.8842273, 110.0054337 -7.8889881))",DI Yogyakarta,
